timestamp,open,high,low,close,volume
2010-03-02,79.22000122070312,80.08999633789062,78.97000122070312,79.20999908447266,2727900.0
2010-03-03,79.7300033569336,80.05000305175781,78.72000122070312,78.8499984741211,1958900.0
2010-03-04,79.19000244140625,79.83000183105469,78.61000061035156,79.2699966430664,1850000.0
2010-03-05,79.41999816894531,81.33000183105469,79.41999816894531,81.2699966430664,3194500.0
2010-03-08,81.19000244140625,81.97000122070312,81.06999969482422,81.08999633789062,2440100.0
2010-03-09,81.01000213623047,82.44999694824219,80.83999633789062,82.22000122070312,2553800.0
2010-03-10,82.48999786376953,82.95999908447266,82.2300033569336,82.58000183105469,2308000.0
2010-03-11,82.19999694824219,83.23999786376953,80.31999969482422,83.02999877929688,3114300.0
2010-03-12,83.08999633789062,83.3499984741211,82.58000183105469,83.08999633789062,2008600.0
2010-03-15,83.13999938964844,84.26000213623047,83.05999755859375,84.12000274658203,2630900.0
2010-03-16,84.30000305175781,84.98999786376953,84.13999938964844,84.62000274658203,4087500.0
2010-03-17,84.7699966430664,85.19999694824219,84.5,84.86000061035156,2587500.0
2010-03-18,84.73999786376953,86.12999725341797,84.33999633789062,85.94000244140625,2923100.0
2010-03-19,86.9000015258789,87.18000030517578,86.0999984741211,86.9000015258789,4031700.0
2010-03-22,85.38999938964844,86.3499984741211,85.12000274658203,85.70999908447266,3012700.0
2010-03-23,85.5,85.75,84.41999816894531,84.77999877929688,3327800.0
2010-03-24,84.68000030517578,84.70999908447266,83.45999908447266,83.87999725341797,2092500.0
2010-03-25,83.93000030517578,84.58000183105469,83.48999786376953,83.52999877929688,1531900.0
2010-03-26,83.94000244140625,84.58000183105469,83.52999877929688,84.23999786376953,1674200.0
2010-03-29,84.54000091552734,85.2300033569336,84.52999877929688,84.81999969482422,1343400.0
2010-03-30,84.69999694824219,85.02999877929688,83.61000061035156,84.08999633789062,1546900.0
2010-03-31,83.87999725341797,83.87999725341797,82.88999938964844,83.22000122070312,2260600.0
2010-04-01,83.61000061035156,84.25,83.19999694824219,83.87999725341797,1856400.0
2010-04-05,84.0,84.48999786376953,83.56999969482422,83.83999633789062,1151700.0
2010-04-06,83.62000274658203,83.62000274658203,82.27999877929688,82.5199966430664,2228900.0
2010-04-07,82.22000122070312,82.80999755859375,81.97000122070312,82.19000244140625,1615300.0
2010-04-08,82.2300033569336,82.58999633789062,81.98999786376953,82.19000244140625,1323100.0
2010-04-09,82.44000244140625,82.81999969482422,81.87999725341797,82.79000091552734,1077100.0
2010-04-12,82.72000122070312,83.19999694824219,82.52999877929688,82.91999816894531,1137800.0
2010-04-13,82.83999633789062,82.91999816894531,82.13999938964844,82.5999984741211,1273300.0
2010-04-14,82.62999725341797,82.69000244140625,81.48999786376953,82.61000061035156,1855800.0
2010-04-15,82.68000030517578,83.58000183105469,82.61000061035156,83.22000122070312,1451200.0
2010-04-16,83.30999755859375,83.54000091552734,82.02999877929688,82.98999786376953,2595500.0
2010-04-19,82.94999694824219,84.27999877929688,82.87000274658203,84.19999694824219,2264400.0
2010-04-20,84.5199966430664,85.41999816894531,84.26000213623047,84.97000122070312,2275800.0
2010-04-21,84.83999633789062,86.8499984741211,84.29000091552734,86.25,2372300.0
2010-04-22,85.88999938964844,86.77999877929688,85.41000366210938,86.66999816894531,2704400.0
2010-04-23,86.7300033569336,86.91999816894531,85.94000244140625,86.91999816894531,1332900.0
2010-04-26,87.02999877929688,87.05999755859375,85.91999816894531,86.08999633789062,1550200.0
2010-04-27,85.98999786376953,86.2699966430664,84.19000244140625,84.5,2892600.0
2010-04-28,84.87999725341797,85.2300033569336,83.88999938964844,84.95999908447266,1758900.0
2010-04-29,85.44000244140625,86.6500015258789,85.44000244140625,86.37000274658203,1534300.0
2010-04-30,86.23999786376953,86.87000274658203,84.88999938964844,84.88999938964844,1555400.0
2010-05-03,85.29000091552734,86.9800033569336,85.02999877929688,86.75,1485200.0
2010-05-04,86.27999877929688,86.30999755859375,85.0,85.4000015258789,2416100.0
2010-05-05,84.44000244140625,85.94000244140625,84.44000244140625,84.83999633789062,2062500.0
2010-05-06,84.5,85.7300033569336,78.73999786376953,82.8499984741211,3665700.0
2010-05-07,82.33000183105469,83.26000213623047,80.55000305175781,81.2699966430664,4108400.0
2010-05-10,83.9800033569336,84.88999938964844,82.63999938964844,83.62000274658203,2659400.0
2010-05-11,83.01000213623047,83.94999694824219,82.63999938964844,83.0999984741211,2421000.0
2010-05-12,83.48999786376953,84.0199966430664,82.95999908447266,83.41000366210938,2433900.0
2010-05-13,83.44999694824219,83.91999816894531,82.05999755859375,82.3499984741211,2181700.0
2010-05-14,81.77999877929688,82.16000366210938,80.0999984741211,80.79000091552734,2417100.0
2010-05-17,80.97000122070312,81.69999694824219,80.18000030517578,81.30999755859375,2599600.0
2010-05-18,81.61000061035156,82.70999908447266,80.62999725341797,81.0,3007200.0
2010-05-19,80.7699966430664,81.01000213623047,78.9800033569336,80.5,2572500.0
2010-05-20,79.31999969482422,79.5999984741211,77.55000305175781,77.55000305175781,3519400.0
2010-05-21,76.2699966430664,81.19000244140625,76.05999755859375,81.16000366210938,5904300.0
2010-05-24,80.76000213623047,81.11000061035156,79.66999816894531,79.80000305175781,2511900.0
2010-05-25,78.55999755859375,80.76000213623047,78.19000244140625,80.4000015258789,4258200.0
2010-05-26,80.94000244140625,81.37000274658203,79.70999908447266,79.7300033569336,3549200.0
2010-05-27,80.5999984741211,80.5999984741211,79.62000274658203,80.55999755859375,2488700.0
2010-05-28,80.41999816894531,80.75,79.72000122070312,79.91999816894531,1907900.0
2010-06-01,79.8499984741211,80.9000015258789,78.97000122070312,79.16999816894531,1806500.0
2010-06-02,79.30000305175781,79.83999633789062,78.45999908447266,79.80000305175781,2551100.0
2010-06-03,79.80999755859375,80.31999969482422,79.33999633789062,79.70999908447266,1797900.0
2010-06-04,78.76000213623047,78.76000213623047,77.16999816894531,77.38999938964844,2274200.0
2010-06-07,77.98999786376953,77.98999786376953,76.22000122070312,76.31999969482422,2469900.0
2010-06-08,76.30000305175781,77.27999877929688,75.73999786376953,77.0,2301600.0
2010-06-09,77.04000091552734,78.54000091552734,77.0,77.33999633789062,2256100.0
2010-06-10,77.97000122070312,78.83000183105469,77.5199966430664,78.47000122070312,2099500.0
2010-06-11,77.80999755859375,78.86000061035156,77.41999816894531,78.75,1455800.0
2010-06-14,79.25,80.66999816894531,79.25,79.66999816894531,2311200.0
2010-06-15,80.19000244140625,80.88999938964844,79.94999694824219,80.83999633789062,2167000.0
2010-06-16,80.45999908447266,81.5999984741211,80.41999816894531,81.19999694824219,1208800.0
2010-06-17,80.95999908447266,81.44999694824219,79.98999786376953,80.94999694824219,1826400.0
2010-06-18,81.08999633789062,81.08999633789062,80.01000213623047,80.69000244140625,2606000.0
2010-06-21,81.44999694824219,81.69999694824219,79.61000061035156,80.06999969482422,2147700.0
2010-06-22,79.95999908447266,81.13999938964844,79.7699966430664,79.86000061035156,1894200.0
2010-06-23,80.06999969482422,80.56999969482422,79.23999786376953,79.69000244140625,2231200.0
2010-06-24,79.44000244140625,80.0199966430664,78.0,78.12000274658203,1728200.0
2010-06-25,78.12000274658203,78.5,77.58000183105469,78.05000305175781,3091600.0
2010-06-28,78.3499984741211,78.63999938964844,77.58000183105469,77.58000183105469,1602600.0
2010-06-29,77.08000183105469,77.33999633789062,74.62000274658203,75.1500015258789,3106900.0
2010-06-30,75.0,75.5199966430664,74.36000061035156,74.5,2659600.0
2010-07-01,74.5,74.95999908447266,73.77999877929688,74.45999908447266,2332400.0
2010-07-02,74.73999786376953,75.0199966430664,73.88999938964844,74.44000244140625,1499900.0
2010-07-06,75.02999877929688,75.31999969482422,73.6500015258789,74.33000183105469,1810400.0
2010-07-07,74.27999877929688,75.4800033569336,73.80000305175781,75.41000366210938,2167600.0
2010-07-08,75.58000183105469,76.20999908447266,75.22000122070312,76.1500015258789,2065400.0
2010-07-09,75.93000030517578,76.01000213623047,74.61000061035156,75.23999786376953,1996800.0
2010-07-12,74.94000244140625,75.19999694824219,74.23999786376953,74.73999786376953,1551300.0
2010-07-13,75.0999984741211,75.9800033569336,75.0999984741211,75.52999877929688,1958800.0
2010-07-14,75.22000122070312,76.2300033569336,75.04000091552734,75.5,2442300.0
2010-07-15,75.58000183105469,76.1500015258789,75.01000213623047,75.94999694824219,2153300.0
2010-07-16,75.61000061035156,76.08999633789062,73.83000183105469,73.93000030517578,1960300.0
2010-07-19,74.33999633789062,74.73999786376953,73.7300033569336,74.05000305175781,1370100.0
2010-07-20,73.1500015258789,73.9800033569336,72.3499984741211,73.9000015258789,2911300.0
2010-07-21,74.27999877929688,74.58999633789062,73.13999938964844,73.66000366210938,3112900.0
2010-07-22,74.41000366210938,74.80999755859375,73.77999877929688,74.25,3105000.0
2010-07-23,74.37999725341797,74.83000183105469,73.9000015258789,73.94999694824219,2886600.0
2010-07-26,73.8499984741211,75.2699966430664,73.8499984741211,74.87999725341797,3181300.0
2010-07-27,75.30000305175781,76.33999633789062,74.77999877929688,74.87000274658203,3358000.0
2010-07-28,75.06999969482422,75.66999816894531,74.25,75.23999786376953,1762700.0
2010-07-29,75.70999908447266,75.70999908447266,74.12999725341797,74.94999694824219,1919000.0
2010-07-30,74.26000213623047,75.44000244140625,74.26000213623047,75.1500015258789,2686900.0
2010-08-02,75.83999633789062,76.0,74.9800033569336,75.9000015258789,1776000.0
2010-08-03,75.80999755859375,75.80999755859375,75.2699966430664,75.43000030517578,1829100.0
2010-08-04,75.58999633789062,75.58999633789062,74.91000366210938,75.0199966430664,2626700.0
2010-08-05,74.5,75.68000030517578,74.25,75.02999877929688,2706200.0
2010-08-06,74.4000015258789,75.06999969482422,74.19999694824219,75.06999969482422,1323600.0
2010-08-09,75.18000030517578,75.73999786376953,75.13999938964844,75.5999984741211,979400.0
2010-08-10,75.23999786376953,75.25,73.62000274658203,75.05000305175781,2133800.0
2010-08-11,74.0999984741211,74.19999694824219,72.75,73.12000274658203,2661100.0
2010-08-12,72.37000274658203,72.93000030517578,72.0,72.4800033569336,2164700.0
2010-08-13,72.23999786376953,73.5199966430664,72.22000122070312,72.72000122070312,2095300.0
2010-08-16,72.41999816894531,72.41999816894531,71.51000213623047,71.94000244140625,3378200.0
2010-08-17,72.4000015258789,73.37000274658203,71.95999908447266,72.41999816894531,3620000.0
2010-08-18,72.5,73.91000366210938,72.29000091552734,73.66000366210938,2956300.0
2010-08-19,73.33000183105469,73.72000122070312,72.66000366210938,73.08000183105469,3112800.0
2010-08-20,72.4800033569336,73.3499984741211,72.4800033569336,73.19999694824219,2467900.0
2010-08-23,73.68000030517578,73.72000122070312,72.41000366210938,72.4800033569336,2499400.0
2010-08-24,71.94000244140625,72.08999633789062,71.12999725341797,71.25,2416100.0
2010-08-25,70.79000091552734,72.08000183105469,70.0,71.66999816894531,2501000.0
2010-08-26,71.73999786376953,72.31999969482422,71.33000183105469,71.54000091552734,1332900.0
2010-08-27,71.93000030517578,72.30000305175781,71.18000030517578,72.2699966430664,1738900.0
2010-08-30,70.6500015258789,71.13999938964844,70.13999938964844,70.22000122070312,1867000.0
2010-08-31,69.93000030517578,70.19999694824219,69.36000061035156,69.5199966430664,2714200.0
2010-09-01,70.08999633789062,70.63999938964844,69.77999877929688,69.93000030517578,3227300.0
2010-09-02,69.77999877929688,70.31999969482422,69.6500015258789,70.31999969482422,2828500.0
2010-09-03,70.77999877929688,70.93000030517578,70.37999725341797,70.72000122070312,2039200.0
2010-09-07,70.66000366210938,70.69999694824219,69.48999786376953,69.58999633789062,2059700.0
2010-09-08,68.8499984741211,69.61000061035156,68.62000274658203,68.86000061035156,3570900.0
2010-09-09,69.69999694824219,69.93000030517578,69.1500015258789,69.37000274658203,1887900.0
2010-09-10,69.38999938964844,70.55999755859375,69.19000244140625,70.37999725341797,2240300.0
2010-09-13,71.06999969482422,71.18000030517578,69.06999969482422,69.44999694824219,2685600.0
2010-09-14,69.44999694824219,69.58000183105469,68.41000366210938,68.4800033569336,2993500.0
2010-09-15,68.41000366210938,68.7699966430664,68.19000244140625,68.4800033569336,2186700.0
2010-09-16,68.37999725341797,68.83999633789062,68.26000213623047,68.51000213623047,1673700.0
2010-09-17,68.80999755859375,70.12999725341797,68.7699966430664,69.75,3766700.0
2010-09-20,70.0,70.91999816894531,69.5199966430664,70.70999908447266,2863400.0
2010-09-21,70.58000183105469,72.05999755859375,70.51000213623047,71.6500015258789,3115300.0
2010-09-22,71.3499984741211,72.30000305175781,71.20999908447266,71.80000305175781,2687000.0
2010-09-23,71.38999938964844,72.16000366210938,71.19999694824219,71.66999816894531,2329400.0
2010-09-24,71.70999908447266,73.19000244140625,71.30999755859375,73.12999725341797,2708000.0
2010-09-27,73.23999786376953,73.44999694824219,72.36000061035156,72.37999725341797,2355800.0
2010-09-28,72.51000213623047,72.5999984741211,71.81999969482422,72.47000122070312,1722900.0
2010-09-29,72.16000366210938,72.4000015258789,71.33000183105469,71.88999938964844,3270300.0
2010-09-30,72.33000183105469,72.48999786376953,71.0999984741211,71.27999877929688,3425200.0
2010-10-01,71.52999877929688,71.55000305175781,69.0,69.61000061035156,7529800.0
2010-10-04,69.62999725341797,70.54000091552734,69.25,69.3499984741211,3407800.0
2010-10-05,69.95999908447266,70.87000274658203,69.3499984741211,70.5999984741211,2748800.0
2010-10-06,70.37999725341797,71.5,70.37999725341797,70.9000015258789,3682500.0
2010-10-07,70.98999786376953,71.16000366210938,70.25,70.62999725341797,1797300.0
2010-10-08,70.86000061035156,70.87000274658203,69.97000122070312,70.0999984741211,2951700.0
2010-10-11,70.18000030517578,70.61000061035156,69.55000305175781,70.4800033569336,2211300.0
2010-10-12,70.68000030517578,70.7699966430664,69.56999969482422,70.55000305175781,2087500.0
2010-10-13,70.95999908447266,71.26000213623047,70.7300033569336,71.12000274658203,2303600.0
2010-10-14,71.1500015258789,71.43000030517578,70.06999969482422,70.19999694824219,2459800.0
2010-10-15,70.69999694824219,70.88999938964844,69.6500015258789,70.0199966430664,2776800.0
2010-10-18,69.9000015258789,70.19000244140625,69.5,70.04000091552734,2649200.0
2010-10-19,68.48999786376953,69.69999694824219,67.87000274658203,69.47000122070312,6314400.0
2010-10-20,69.44000244140625,69.97000122070312,69.33000183105469,69.83000183105469,2924900.0
2010-10-21,69.83000183105469,71.88999938964844,69.83000183105469,71.83999633789062,3994100.0
2010-10-22,71.7699966430664,71.83999633789062,71.1500015258789,71.77999877929688,2166400.0
2010-10-25,72.27999877929688,72.69000244140625,71.27999877929688,71.41000366210938,2488700.0
2010-10-26,71.05999755859375,72.12999725341797,71.05999755859375,71.80000305175781,2236800.0
2010-10-27,71.30000305175781,71.55000305175781,70.45999908447266,70.88999938964844,2856600.0
2010-10-28,71.3499984741211,71.66999816894531,70.31999969482422,71.0199966430664,1847500.0
2010-10-29,70.80999755859375,71.5199966430664,70.75,71.29000091552734,1560700.0
2010-11-01,71.70999908447266,72.19999694824219,70.94999694824219,71.47000122070312,1575200.0
2010-11-02,72.0,72.44999694824219,70.9000015258789,71.63999938964844,2471000.0
2010-11-03,71.7699966430664,71.94000244140625,70.38999938964844,70.93000030517578,3339700.0
2010-11-04,71.48999786376953,72.12000274658203,70.5999984741211,71.95999908447266,2782600.0
2010-11-05,71.88999938964844,73.69999694824219,71.86000061035156,73.2699966430664,3674100.0
2010-11-08,73.36000061035156,73.58999633789062,72.98999786376953,73.29000091552734,2121700.0
2010-11-09,73.33999633789062,73.4000015258789,72.2300033569336,72.55000305175781,2094900.0
2010-11-10,72.45999908447266,72.45999908447266,71.68000030517578,71.91999816894531,2471500.0
2010-11-11,71.2300033569336,71.25,69.91000366210938,70.11000061035156,4855500.0
2010-11-12,69.9000015258789,70.30000305175781,69.47000122070312,69.48999786376953,2846000.0
2010-11-15,69.7300033569336,70.11000061035156,69.37000274658203,69.37000274658203,2479500.0
2010-11-16,69.16000366210938,69.48999786376953,68.11000061035156,68.68000030517578,2720400.0
2010-11-17,68.81999969482422,69.06999969482422,67.70999908447266,68.55000305175781,3621600.0
2010-11-18,68.91000366210938,69.30999755859375,68.08999633789062,69.1500015258789,7819600.0
2010-11-19,69.1500015258789,69.73999786376953,69.0999984741211,69.43000030517578,7133700.0
2010-11-22,69.33000183105469,69.41000366210938,68.13999938964844,68.63999938964844,7876000.0
2010-11-23,68.23999786376953,68.91000366210938,68.13999938964844,68.31999969482422,2363000.0
2010-11-24,68.6500015258789,69.22000122070312,68.5,69.16000366210938,2770500.0
2010-11-26,68.58999633789062,69.11000061035156,68.41999816894531,68.80000305175781,1441500.0
2010-11-29,68.0,68.4000015258789,67.70999908447266,68.19999694824219,2555700.0
2010-11-30,67.69999694824219,68.47000122070312,67.68000030517578,68.04000091552734,2383200.0
2010-12-01,68.6500015258789,69.54000091552734,68.6500015258789,69.4000015258789,2426500.0
2010-12-02,69.66000366210938,70.0999984741211,69.41999816894531,69.80000305175781,3108600.0
2010-12-03,69.47000122070312,69.95999908447266,68.51000213623047,69.18000030517578,2765500.0
2010-12-06,69.25,69.2699966430664,68.51000213623047,68.77999877929688,1917200.0
2010-12-07,69.33999633789062,69.7699966430664,68.94000244140625,69.44999694824219,2523900.0
2010-12-08,69.37000274658203,69.83000183105469,68.7300033569336,68.7300033569336,2555700.0
2010-12-09,68.94999694824219,69.05999755859375,68.0199966430664,68.30999755859375,3693500.0
2010-12-10,68.38999938964844,68.91999816894531,68.30999755859375,68.83999633789062,3243600.0
2010-12-13,68.86000061035156,69.02999877929688,68.37999725341797,68.62000274658203,2834900.0
2010-12-14,68.83000183105469,70.31999969482422,68.73999786376953,70.0199966430664,2808700.0
2010-12-15,69.69000244140625,70.08000183105469,69.52999877929688,69.72000122070312,1869900.0
2010-12-16,69.9000015258789,70.41999816894531,69.30000305175781,70.37000274658203,1782200.0
2010-12-17,70.27999877929688,70.27999877929688,69.56999969482422,70.06999969482422,2826900.0
2010-12-20,69.79000091552734,70.16000366210938,69.44000244140625,69.6500015258789,2407900.0
2010-12-21,70.04000091552734,70.19000244140625,69.5,69.80000305175781,2749300.0
2010-12-22,69.69000244140625,69.77999877929688,69.30999755859375,69.3499984741211,3104900.0
2010-12-23,69.43000030517578,69.58000183105469,69.0,69.25,2121000.0
2010-12-27,69.0,69.41000366210938,68.80999755859375,69.30999755859375,1310400.0
2010-12-28,69.37000274658203,69.63999938964844,68.94999694824219,69.58000183105469,1445100.0
2010-12-29,69.7300033569336,69.87000274658203,69.0999984741211,69.12999725341797,1764600.0
2010-12-30,69.30999755859375,69.52999877929688,68.6500015258789,68.69000244140625,2316000.0
2010-12-31,68.83000183105469,69.95999908447266,68.6500015258789,69.91000366210938,2489600.0
2011-01-03,70.19999694824219,70.37999725341797,69.62000274658203,69.87000274658203,2004700.0
2011-01-04,69.81999969482422,70.62000274658203,69.69999694824219,70.30999755859375,2702200.0
2011-01-05,70.12999725341797,71.95999908447266,70.01000213623047,71.91999816894531,4465400.0
2011-01-06,72.45999908447266,73.95999908447266,72.19000244140625,73.18000030517578,6454300.0
2011-01-07,73.19000244140625,73.88999938964844,72.75,73.62999725341797,4151400.0
2011-01-10,73.75,74.18000030517578,73.16000366210938,73.58999633789062,4649300.0
2011-01-11,74.0,74.0,73.37999725341797,73.6500015258789,4606400.0
2011-01-12,74.13999938964844,74.3499984741211,73.79000091552734,74.23999786376953,2910300.0
2011-01-13,74.20999908447266,74.87999725341797,73.75,73.83999633789062,2894900.0
2011-01-14,73.66000366210938,74.61000061035156,73.5199966430664,74.5,2509000.0
2011-01-18,75.02999877929688,76.88999938964844,75.0,76.54000091552734,3789000.0
2011-01-19,76.2300033569336,78.66999816894531,76.2300033569336,77.66000366210938,5078800.0
2011-01-20,77.58000183105469,79.33000183105469,77.37999725341797,79.31999969482422,4772000.0
2011-01-21,79.75,80.16000366210938,79.12999725341797,79.22000122070312,4231500.0
2011-01-24,78.87999725341797,79.18000030517578,77.66000366210938,78.02999877929688,6903800.0
2011-01-25,77.86000061035156,79.12999725341797,77.63999938964844,79.06999969482422,3051300.0
2011-01-26,78.94000244140625,79.0,77.5199966430664,78.38999938964844,2835900.0
2011-01-27,79.95999908447266,81.0,78.56999969482422,79.0999984741211,3045800.0
2011-01-28,79.33999633789062,80.5,77.79000091552734,78.19999694824219,4376600.0
2011-01-31,78.87999725341797,79.62999725341797,78.58999633789062,79.5999984741211,2266000.0
2011-02-01,79.68000030517578,81.0,79.62999725341797,80.58999633789062,2682200.0
2011-02-02,80.30999755859375,81.66000366210938,80.11000061035156,81.06999969482422,1930700.0
2011-02-03,81.01000213623047,81.44000244140625,80.37999725341797,80.72000122070312,3770000.0
2011-02-04,80.9000015258789,80.93000030517578,80.20999908447266,80.70999908447266,3479200.0
2011-02-07,80.69999694824219,81.73999786376953,80.55999755859375,81.5199966430664,3884400.0
2011-02-08,81.48999786376953,81.8499984741211,81.12999725341797,81.4000015258789,1856700.0
2011-02-09,81.30999755859375,82.43000030517578,81.06999969482422,82.2699966430664,1755300.0
2011-02-10,81.8499984741211,82.13999938964844,81.3499984741211,81.88999938964844,1905600.0
2011-02-11,81.56999969482422,81.91999816894531,81.13999938964844,81.69000244140625,2612400.0
2011-02-14,81.7699966430664,81.98999786376953,80.0999984741211,80.91999816894531,1786400.0
2011-02-15,80.7300033569336,81.7300033569336,80.22000122070312,81.4800033569336,1902900.0
2011-02-16,81.38999938964844,81.45999908447266,80.54000091552734,81.27999877929688,3279600.0
2011-02-17,81.0999984741211,82.08999633789062,80.97000122070312,81.9000015258789,1953400.0
2011-02-18,81.94999694824219,82.08999633789062,81.41999816894531,81.80999755859375,1522800.0
2011-02-22,81.31999969482422,81.41999816894531,79.9800033569336,80.18000030517578,1808400.0
2011-02-23,80.30000305175781,80.77999877929688,79.62000274658203,80.13999938964844,1991100.0
2011-02-24,80.13999938964844,80.72000122070312,79.87999725341797,80.22000122070312,1500500.0
2011-02-25,79.69000244140625,80.27999877929688,79.02999877929688,80.11000061035156,1982300.0
2011-02-28,80.51000213623047,80.58000183105469,79.01000213623047,79.16000366210938,2426600.0
2011-03-01,79.47000122070312,80.05000305175781,78.80000305175781,79.12000274658203,1960500.0
2011-03-02,79.30999755859375,79.87999725341797,78.87000274658203,79.45999908447266,1629600.0
2011-03-03,79.83999633789062,80.88999938964844,79.83999633789062,80.77999877929688,1692200.0
2011-03-04,80.69999694824219,80.80000305175781,78.9000015258789,79.8499984741211,2088900.0
2011-03-07,79.94000244140625,80.5,78.94999694824219,79.30000305175781,1863600.0
2011-03-08,79.31999969482422,80.5199966430664,79.31999969482422,80.2699966430664,1878700.0
2011-03-09,80.19999694824219,80.79000091552734,79.95999908447266,80.4800033569336,2155800.0
2011-03-10,79.73999786376953,80.19000244140625,78.81999969482422,79.04000091552734,1931200.0
2011-03-11,79.08000183105469,80.77999877929688,78.83000183105469,80.47000122070312,2444500.0
2011-03-14,79.73999786376953,80.72000122070312,79.58999633789062,80.47000122070312,5269100.0
2011-03-15,79.41999816894531,80.19999694824219,78.41999816894531,79.68000030517578,2415700.0
2011-03-16,79.27999877929688,80.0999984741211,78.19999694824219,78.41000366210938,2594100.0
2011-03-17,79.79000091552734,80.9800033569336,79.44999694824219,80.41000366210938,2919800.0
2011-03-18,81.41999816894531,81.48999786376953,80.0999984741211,80.52999877929688,3355800.0
2011-03-21,81.31999969482422,81.69000244140625,81.13999938964844,81.2300033569336,2278100.0
2011-03-22,81.37999725341797,81.66999816894531,81.01000213623047,81.30000305175781,1253500.0
2011-03-23,80.9800033569336,81.33999633789062,80.5999984741211,81.18000030517578,1757900.0
2011-03-24,81.63999938964844,81.75,80.61000061035156,80.80000305175781,1982700.0
2011-03-25,81.0999984741211,81.18000030517578,80.33999633789062,80.37000274658203,1923400.0
2011-03-28,80.7699966430664,81.0,80.11000061035156,80.26000213623047,1329800.0
2011-03-29,80.23999786376953,80.56999969482422,79.56999969482422,80.3499984741211,1586700.0
2011-03-30,80.5,80.66999816894531,79.72000122070312,79.76000213623047,2277300.0
2011-03-31,79.83999633789062,80.68000030517578,79.77999877929688,80.4000015258789,2897200.0
2011-04-01,80.5,81.33999633789062,80.36000061035156,80.9800033569336,1544600.0
2011-04-04,80.75,81.23999786376953,80.5,80.98999786376953,1803900.0
2011-04-05,80.55000305175781,81.62999725341797,80.41000366210938,81.11000061035156,2005200.0
